run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
co2,2105.75,293,60.0000,521.0908,137.6030,7.2423,260.5454,29.8752,0.0000,0.0000,7.8164,0.3879,0.0000,0.0000,7.8164,0.3879,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,50.5458,2.5086,0.0000,935522992128.0000,202.1832,10.0345,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.8403,0.0000,19.6226,0.2927,0.0000,0.0000,1.0484,0.0512,0.0000,0.0000,260.5454,29.8752,0.0000,0.0000,7.8164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2667,0.2153,0.0000,0.0000,100.0671,4.0909,0.0317,0.0147,1.0357,0.0427,0.0000,0.0000,19.6779,0.8106,0.1447,1.2874
co2,2106.67,250,3.1000,594.8459,193.1135,10.1639,357.1541,11.3409,0.0000,0.0000,7.1308,0.0951,0.0000,0.0000,7.1308,0.0951,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,46.1122,0.6151,0.0000,935522992128.0000,184.4488,2.4603,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,18.0505,0.2963,0.0000,0.0000,1.0957,0.0539,0.0000,0.0000,357.1541,11.3409,0.0000,0.0000,7.1308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0528,0.0347,0.0000,0.0000,0.0000,0.0000,6.9095,0.1545,0.0000,0.0000,131.2813,2.9346,-0.0497,-0.0530,1.7297,0.0385,0.0000,0.0000,32.8652,0.7316,0.1979,0.4696
co2,2107.75,293,60.0000,624.6686,187.1962,9.8524,312.3343,34.6091,0.0000,0.0000,9.3700,0.4494,0.0000,0.0000,9.3700,0.4494,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,60.5929,2.9061,0.0000,935522992128.0000,242.3714,11.6245,0.0000,0.0000,0.0000,0.0000,0.1079,0.0000,0.0000,0.0000,0.8403,0.0000,61.5065,0.5804,0.0000,0.0000,1.6748,0.0797,0.0000,0.0000,312.3343,34.6091,0.0000,0.0000,9.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.2014,0.0000,0.0000,0.0000,0.0000,0.0000,7.0067,0.2850,0.0000,0.0000,133.1283,5.4144,-0.0086,-0.0014,1.4869,0.0609,0.0000,0.0000,28.2517,1.1565,0.5453,4.8509
co2,2108.67,250,3.1000,845.2559,385.3148,20.2797,507.2139,14.0827,0.0000,0.0000,10.1413,0.1183,0.0000,0.0000,10.1413,0.1183,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,65.5801,0.7648,0.0000,935522992128.0000,262.3206,3.0590,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,40.1180,0.5734,0.0000,0.0000,0.8964,0.0420,0.0000,0.0000,507.2139,14.0827,0.0000,0.0000,10.1413,0.0000,0.0000,0.0000,0.0000,0.0000,0.3043,0.2001,0.0000,0.0000,0.0000,0.0000,14.3983,0.3532,0.0000,0.0000,273.5673,6.7099,-0.0004,0.0101,3.0688,0.0696,0.0000,0.0000,58.3072,1.3227,9.9132,23.5662
co2,2109.75,293,60.0000,499.1138,184.8861,9.7308,249.5569,30.3827,0.0000,0.0000,7.4867,0.3945,0.0000,0.0000,7.4867,0.3945,0.0000,0.0000,0.0000,0.0000,0.0000,935523254272.0000,48.4140,2.5512,0.0000,935522992128.0000,193.6562,10.2050,0.0000,0.0000,0.0000,0.0000,0.1113,0.0000,0.0000,0.0000,0.8403,0.0000,25.5033,0.3447,0.0000,0.0000,1.7423,0.0728,0.0000,0.0000,249.5569,30.3827,0.0000,0.0000,7.4867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5867,0.3466,0.0000,0.0000,125.1465,6.5857,-0.0374,-0.0201,1.6277,0.0884,0.0000,0.0000,30.9267,1.6800,1.0257,4.5369
heat,2001.75,291,60.0000,470.7062,150.3766,7.9146,235.3531,26.3796,0.0000,0.0000,7.0606,0.3425,0.0000,0.0000,7.0606,0.3425,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,45.6585,2.2151,0.0000,658115158706487296.0000,182.6340,8.8604,0.0000,0.0000,0.0000,0.0000,0.0934,0.0000,0.0000,0.0000,0.8403,0.0000,18.0725,0.1274,0.0000,0.0000,0.8107,0.0343,0.0000,0.0000,235.3531,26.3796,0.0000,0.0000,7.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2993,0.2265,0.0000,0.0000,100.6861,4.3038,0.0012,0.0018,1.3379,0.0589,0.0000,0.0000,25.4198,1.1197,0.5386,4.1290
heat,2002.75,283,3.1000,659.3313,236.8922,12.4680,396.0440,11.9484,0.0000,0.0000,7.8986,0.1001,0.0000,0.0000,7.8986,0.1001,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,51.0777,0.6474,0.0000,658115158706487296.0000,204.3110,2.5895,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,35.2269,0.5262,0.0000,0.0000,1.3978,0.0642,0.0000,0.0000,396.0440,11.9484,0.0000,0.0000,7.8986,0.0000,0.0000,0.0000,0.0000,0.0000,0.1484,0.0000,0.0000,0.0000,0.0000,0.0000,8.4542,0.1876,0.0000,0.0000,160.6294,3.5637,0.0068,-0.0143,2.0785,0.0461,0.0000,0.0000,39.4924,0.8761,1.5810,5.5271
heat,2003.75,291,60.0000,505.8198,134.1533,7.0607,252.9099,27.7475,0.0000,0.0000,7.5873,0.3603,0.0000,0.0000,7.5873,0.3603,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,49.0645,2.3300,0.0000,658115158706487296.0000,196.2581,9.3198,0.0000,0.0000,0.0000,0.0000,0.1140,0.0000,0.0000,0.0000,0.8403,0.0000,9.3962,0.0858,0.0000,0.0000,0.6955,0.0289,0.0000,0.0000,252.9099,27.7475,0.0000,0.0000,7.5873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9147,0.2019,0.0000,0.0000,93.3785,3.8356,-0.0096,-0.0032,1.1114,0.0465,0.0000,0.0000,21.1169,0.8844,0.6299,5.0690
heat,2004.67,254,3.1000,803.1370,378.4376,19.9178,486.2814,12.9595,0.0000,0.0000,9.5057,0.1066,0.0000,0.0000,9.5057,0.1066,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,61.4700,0.6894,0.0000,658115158706487296.0000,245.8800,2.7575,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,25.0627,0.3037,0.0000,0.0000,0.8256,0.0362,0.0000,0.0000,486.2814,12.9595,0.0000,0.0000,9.5057,0.0000,0.0000,0.0000,0.0000,0.0000,0.2337,0.0000,0.0000,0.0000,0.0000,0.0000,14.0190,0.3176,0.0000,0.0000,266.3601,6.0347,0.0080,0.0065,3.0750,0.0671,0.0000,0.0000,58.4248,1.2746,5.2421,13.0514
heat,2005.75,299,60.0000,296.3011,71.9219,3.7854,148.4279,18.9528,0.0000,0.0000,4.4362,0.2453,0.0000,0.0000,4.4362,0.2453,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,28.6874,1.5865,0.0000,658115158706487296.0000,114.7496,6.3462,0.0000,0.0000,0.0000,0.0000,0.0498,0.0000,0.0000,0.0000,0.8403,0.0000,20.3632,0.1227,0.0000,0.0000,1.8070,0.0709,0.0000,0.0000,148.4279,18.9528,0.0000,0.0000,4.4362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6447,0.1488,0.0000,0.0000,50.2495,2.8276,0.0331,0.0072,0.6000,0.0375,0.0000,0.0000,11.4004,0.7128,0.2829,2.2059
heat,2006.67,251,3.1000,658.4021,231.1891,12.1678,398.6849,12.3404,0.0000,0.0000,7.7915,0.1015,0.0000,0.0000,7.7915,0.1015,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,50.3851,0.6563,0.0000,658115158706487296.0000,201.5405,2.6252,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,11.1430,0.1556,0.0000,0.0000,0.6490,0.0283,0.0000,0.0000,398.6849,12.3404,0.0000,0.0000,7.7915,0.0000,0.0000,0.0000,0.0000,0.0000,0.1001,0.0658,0.0000,0.0000,0.0000,0.0000,8.4270,0.1916,0.0000,0.0000,160.1124,3.6405,-0.0376,-0.0225,1.9636,0.0451,0.0000,0.0000,37.3084,0.8568,0.8895,2.2505
heat,2007.75,276,60.0000,353.4754,105.8921,5.5733,177.5705,20.2470,0.0000,0.0000,5.2771,0.2609,0.0000,0.0000,5.2771,0.2609,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,34.1256,1.6869,0.0000,658115158706487296.0000,136.5022,6.7477,0.0000,0.0000,0.0000,0.0000,0.1931,0.0000,0.0000,0.0000,0.8403,0.0000,16.9051,0.2815,0.0000,0.0000,1.7735,0.0735,0.0000,0.0000,177.5705,20.2470,0.0000,0.0000,5.2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7758,0.1568,0.0000,0.0000,71.7407,2.9785,-0.0271,-0.0271,0.9614,0.0407,0.0000,0.0000,18.2665,0.7741,1.5352,8.1207
heat,2008.75,275,3.1000,693.4855,340.9196,17.9431,416.0913,11.4252,0.0000,0.0000,8.3218,0.0960,0.0000,0.0000,8.3218,0.0960,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,53.8145,0.6206,0.0000,658115158706487296.0000,215.2579,2.4825,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,47.3058,0.4891,0.0000,0.0000,1.4132,0.0624,0.0000,0.0000,416.0913,11.4252,0.0000,0.0000,8.3218,0.0000,0.0000,0.0000,0.0000,0.0000,0.2280,0.0000,0.0000,0.0000,0.0000,0.0000,12.7216,0.2687,0.0000,0.0000,241.7107,5.1053,-0.0063,0.0001,2.7287,0.0585,0.0000,0.0000,51.8447,1.1106,4.2198,16.7407
heat,2009.75,293,60.0000,484.2307,152.3493,8.0184,242.1153,27.2545,0.0000,0.0000,7.2635,0.3539,0.0000,0.0000,7.2635,0.3539,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,46.9704,2.2886,0.0000,658115158706487296.0000,187.8815,9.1543,0.0000,0.0000,0.0000,0.0000,0.2178,0.0000,0.0000,0.0000,0.8403,0.0000,36.3463,0.3857,0.0000,0.0000,1.5734,0.0628,0.0000,0.0000,242.1153,27.2545,0.0000,0.0000,7.2635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3603,0.2204,0.0000,0.0000,101.8460,4.1874,0.0010,0.0041,1.3846,0.0577,0.0000,0.0000,26.3080,1.0970,1.3819,9.5090
heat,2010.67,250,3.1000,701.3541,329.4870,17.3414,419.3994,12.2759,0.0000,0.0000,8.4586,0.1039,0.0000,0.0000,8.4586,0.1039,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,54.6992,0.6720,0.0000,658115158706487296.0000,218.7968,2.6878,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,13.3101,0.3112,0.0000,0.0000,0.7346,0.0326,0.0000,0.0000,419.3994,12.2759,0.0000,0.0000,8.4586,0.0000,0.0000,0.0000,0.0000,0.0000,0.2393,0.1574,0.0000,0.0000,0.0000,0.0000,10.2548,0.2333,0.0000,0.0000,194.8404,4.4319,0.0467,-0.0057,3.6877,0.0814,0.0000,0.0000,70.0665,1.5471,2.1215,6.2085
heat,2011.75,293,60.0000,129.9703,72.3412,3.8074,65.4858,9.4238,0.0000,0.0000,1.9345,0.1208,0.0000,0.0000,1.9345,0.1208,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,12.5100,0.7813,0.0000,658115158706487296.0000,50.0400,3.1251,0.0000,0.0000,0.0000,0.0000,0.0362,0.0000,0.0000,0.0000,0.8403,0.0000,27.1006,0.3127,0.0000,0.0000,0.6118,0.0253,0.0000,0.0000,65.4858,9.4238,0.0000,0.0000,1.9345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1816,0.1025,0.0000,0.0000,41.4504,1.9476,0.0386,-0.0088,0.8291,0.0391,0.0000,0.0000,15.7527,0.7425,0.1825,1.6290
heat,2012.67,250,3.1000,356.3698,141.4662,7.4456,214.7160,8.4478,0.0000,0.0000,4.2496,0.0703,0.0000,0.0000,4.2496,0.0703,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,27.4808,0.4545,0.0000,658115158706487296.0000,109.9233,1.8180,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,5.5396,0.0804,0.0000,0.0000,0.5852,0.0264,0.0000,0.0000,214.7160,8.4478,0.0000,0.0000,4.2496,0.0000,0.0000,0.0000,0.0000,0.0000,0.2202,0.1448,0.0000,0.0000,0.0000,0.0000,4.6037,0.1023,0.0000,0.0000,87.4709,1.9438,-0.0409,-0.0425,1.4929,0.0332,0.0000,0.0000,28.3644,0.6303,2.3421,7.3920
heat,2013.75,293,60.0000,298.8020,78.2630,4.1191,153.9345,18.3580,0.0000,0.0000,4.3460,0.2267,0.0000,0.0000,4.3460,0.2267,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,28.1043,1.4658,0.0000,658115158706487296.0000,112.4172,5.8633,0.0000,0.0000,0.0000,0.0000,0.0820,0.0000,0.0000,0.0000,0.8403,0.0000,31.5658,0.5379,0.0000,0.0000,1.7869,0.0842,0.0000,0.0000,153.9345,18.3580,0.0000,0.0000,4.3460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7178,0.1116,0.0000,0.0000,51.6386,2.1211,-0.0196,-0.0118,0.7361,0.0304,0.0000,0.0000,13.9865,0.5780,0.4972,3.6003
heat,2014.67,250,3.1000,696.1481,239.2446,12.5918,423.7569,12.5401,0.0000,0.0000,8.1717,0.1019,0.0000,0.0000,8.1717,0.1019,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,52.8439,0.6588,0.0000,658115158706487296.0000,211.3756,2.6352,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.4084,0.0000,0.0000,0.0000,0.6621,0.0327,0.0000,0.0000,423.7569,12.5401,0.0000,0.0000,8.1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.2928,0.1926,0.0000,0.0000,0.0000,0.0000,8.0133,0.1788,0.0000,0.0000,152.2532,3.3978,0.0002,0.0009,2.3521,0.0524,0.0000,0.0000,44.6908,0.9948,8.0581,29.4639
heat,2015.75,293,60.0000,477.0149,152.9150,8.0482,239.6775,27.6004,0.0000,0.0000,7.1201,0.3555,0.0000,0.0000,7.1201,0.3555,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,46.0435,2.2989,0.0000,658115158706487296.0000,184.1738,9.1954,0.0000,0.0000,0.0000,0.0000,0.1216,0.0000,0.0000,0.0000,0.8403,0.0000,23.9997,0.4033,0.0000,0.0000,1.2509,0.0551,0.0000,0.0000,239.6775,27.6004,0.0000,0.0000,7.1201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3148,0.2203,0.0000,0.0000,100.9806,4.1851,0.0031,-0.0170,1.4298,0.0603,0.0000,0.0000,27.1671,1.1453,0.7298,5.3486
heat,2016.67,250,3.1000,199.1776,84.7887,4.4626,119.4223,6.3499,0.0000,0.0000,2.3927,0.0534,0.0000,0.0000,2.3927,0.0534,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,15.4725,0.3455,0.0000,658115158706487296.0000,61.8901,1.3819,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,19.2550,0.2779,0.0000,0.0000,0.3814,0.0174,0.0000,0.0000,119.4223,6.3499,0.0000,0.0000,2.3927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,0.0088,0.0000,0.0000,0.0000,0.0000,2.6573,0.0591,0.0000,0.0000,50.4895,1.1220,-0.0398,-0.0479,0.9135,0.0203,0.0000,0.0000,17.3558,0.3857,0.0533,0.1250
heat,2017.75,293,60.0000,335.6501,78.6378,4.1388,168.2702,20.4028,0.0000,0.0000,5.0214,0.2638,0.0000,0.0000,5.0214,0.2638,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,32.4717,1.7057,0.0000,658115158706487296.0000,129.8869,6.8229,0.0000,0.0000,0.0000,0.0000,0.0532,0.0000,0.0000,0.0000,0.8403,0.0000,14.8885,0.3136,0.0000,0.0000,0.5289,0.0292,0.0000,0.0000,168.2702,20.4028,0.0000,0.0000,5.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9225,0.1202,0.0000,0.0000,55.5278,2.2843,0.1227,0.0118,0.6520,0.0270,0.0000,0.0000,12.3871,0.5133,0.2699,2.3908
heat,2018.67,250,3.1000,363.5424,120.2901,6.3311,215.5596,8.5223,0.0000,0.0000,4.4395,0.0735,0.0000,0.0000,4.4395,0.0735,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,28.7087,0.4755,0.0000,658115158706487296.0000,114.8347,1.9019,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,14.8206,0.2998,0.0000,0.0000,0.8031,0.0431,0.0000,0.0000,215.5596,8.5223,0.0000,0.0000,4.4395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232,0.0152,0.0000,0.0000,0.0000,0.0000,3.9005,0.0867,0.0000,0.0000,74.1088,1.6469,-0.0304,-0.0385,1.2681,0.0282,0.0000,0.0000,24.0943,0.5354,0.0895,0.2105
heat,2019.75,293,60.0000,442.4913,115.2551,6.0661,223.8998,26.5069,0.0000,0.0000,6.5577,0.3374,0.0000,0.0000,6.5577,0.3374,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,42.4068,2.1820,0.0000,658115158706487296.0000,169.6270,8.7280,0.0000,0.0000,0.0000,0.0000,0.1457,0.0000,0.0000,0.0000,0.8403,0.0000,46.8219,0.6040,0.0000,0.0000,1.5170,0.0837,0.0000,0.0000,223.8998,26.5069,0.0000,0.0000,6.5577,0.0000,0.0000,0.0000,0.0000,0.0000,0.1750,0.0000,0.0000,0.0000,0.0000,0.0000,4.0819,0.1676,0.0000,0.0000,77.5563,3.1845,-0.0113,-0.0025,1.0535,0.0436,0.0000,0.0000,20.0163,0.8277,0.7696,6.5153
heat,2020.67,250,3.1000,826.4288,378.0919,19.8996,504.4667,14.2570,0.0000,0.0000,9.6589,0.1151,0.0000,0.0000,9.6589,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,62.4607,0.7441,0.0000,658115158706487296.0000,249.8426,2.9764,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,24.7878,0.4508,0.0000,0.0000,0.8050,0.0413,0.0000,0.0000,504.4667,14.2570,0.0000,0.0000,9.6589,0.0000,0.0000,0.0000,0.0000,0.0000,0.2359,0.1552,0.0000,0.0000,0.0000,0.0000,12.6961,0.3156,0.0000,0.0000,241.2252,5.9966,0.0242,0.0027,3.7862,0.0864,0.0000,0.0000,71.9373,1.6417,6.5945,15.3872
heat,2021.75,293,60.0000,195.8798,84.8749,4.4671,98.1824,15.5723,0.0000,0.0000,2.9309,0.2014,0.0000,0.0000,2.9309,0.2014,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,18.9533,1.3023,0.0000,658115158706487296.0000,75.8131,5.2090,0.0000,0.0000,0.0000,0.0000,0.0222,0.0000,0.0000,0.0000,0.8403,0.0000,17.7329,0.4065,0.0000,0.0000,1.4580,0.0612,0.0000,0.0000,98.1824,15.5723,0.0000,0.0000,2.9309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6904,0.1826,0.0000,0.0000,51.1184,3.4702,-0.0431,-0.0385,0.9153,0.0601,0.0000,0.0000,17.3916,1.1420,0.3096,0.8006
heat,2022.67,250,3.1000,492.0571,247.8112,13.0427,280.8770,10.9229,0.0000,0.0000,6.3354,0.1023,0.0000,0.0000,6.3354,0.1023,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,40.9689,0.6618,0.0000,658115158706487296.0000,163.8757,2.6472,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,12.7513,0.1523,0.0000,0.0000,0.3437,0.0146,0.0000,0.0000,280.8770,10.9229,0.0000,0.0000,6.3354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0293,0.0193,0.0000,0.0000,0.0000,0.0000,7.5060,0.1825,0.0000,0.0000,142.6136,3.4677,-0.0362,-0.0469,2.8668,0.0712,0.0000,0.0000,54.4696,1.3525,0.0605,0.1418
heat,2023.75,293,60.0000,267.8448,78.6063,4.1372,135.3465,16.1321,0.0000,0.0000,3.9749,0.2058,0.0000,0.0000,3.9749,0.2058,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,25.7047,1.3310,0.0000,658115158706487296.0000,102.8187,5.3238,0.0000,0.0000,0.0000,0.0000,0.2087,0.0000,0.0000,0.0000,0.8403,0.0000,12.0102,0.1957,0.0000,0.0000,0.7338,0.0325,0.0000,0.0000,135.3465,16.1321,0.0000,0.0000,3.9749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8287,0.1162,0.0000,0.0000,53.7462,2.2082,0.0013,0.0174,0.6932,0.0287,0.0000,0.0000,13.1713,0.5453,1.2942,9.1389
heat,2024.67,250,3.1000,658.0344,297.2556,15.6450,404.0974,11.7801,0.0000,0.0000,7.6181,0.0937,0.0000,0.0000,7.6181,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,49.2638,0.6061,0.0000,658115158706487296.0000,197.0552,2.4245,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.1288,0.5319,0.0000,0.0000,1.5177,0.0705,0.0000,0.0000,404.0974,11.7801,0.0000,0.0000,7.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.1344,0.0884,0.0000,0.0000,0.0000,0.0000,9.4607,0.2070,0.0000,0.0000,179.7531,3.9321,-0.0247,0.0062,3.2143,0.0710,0.0000,0.0000,61.0720,1.3490,0.9881,2.5723
heat,2025.75,293,60.0000,396.4277,104.4462,5.4972,198.6493,22.6906,0.0000,0.0000,5.9334,0.2936,0.0000,0.0000,5.9334,0.2936,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,38.3690,1.8984,0.0000,658115158706487296.0000,153.4760,7.5937,0.0000,0.0000,0.0000,0.0000,0.2104,0.0000,0.0000,0.0000,0.8403,0.0000,7.1252,0.1172,0.0000,0.0000,0.5744,0.0241,0.0000,0.0000,198.6493,22.6906,0.0000,0.0000,5.9334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7517,0.1554,0.0000,0.0000,71.2820,2.9526,-0.0125,-0.0053,0.9210,0.0390,0.0000,0.0000,17.4988,0.7406,1.2913,9.2306
heat,2026.67,250,3.1000,796.9911,359.5593,18.9242,486.8604,13.3465,0.0000,0.0000,9.3039,0.1075,0.0000,0.0000,9.3039,0.1075,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,60.1654,0.6954,0.0000,658115158706487296.0000,240.6615,2.7814,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,18.0771,0.1869,0.0000,0.0000,0.5969,0.0272,0.0000,0.0000,486.8604,13.3465,0.0000,0.0000,9.3039,0.0000,0.0000,0.0000,0.0000,0.0000,0.2694,0.0000,0.0000,0.0000,0.0000,0.0000,12.2064,0.2863,0.0000,0.0000,231.9218,5.4405,0.0379,0.0044,3.5503,0.0789,0.0000,0.0000,67.4555,1.4992,7.0966,17.6802
heat,2027.75,293,60.0000,155.5000,48.0108,2.5269,78.5729,12.5212,0.0000,0.0000,2.3078,0.1598,0.0000,0.0000,2.3078,0.1598,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,14.9239,1.0331,0.0000,658115158706487296.0000,59.6954,4.1325,0.0000,0.0000,0.0000,0.0000,0.0534,0.0000,0.0000,0.0000,0.8403,0.0000,18.4269,0.1985,0.0000,0.0000,1.4528,0.0583,0.0000,0.0000,78.5729,12.5212,0.0000,0.0000,2.3078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6742,0.1190,0.0000,0.0000,31.8104,2.2617,-0.0398,-0.0067,0.4524,0.0361,0.0000,0.0000,8.5948,0.6855,0.6680,2.0001
heat,2028.67,250,3.1000,479.2793,187.8772,9.8883,292.8520,10.7875,0.0000,0.0000,5.5928,0.0869,0.0000,0.0000,5.5928,0.0869,0.0000,0.0000,0.0000,0.0000,0.0000,658115433584394240.0000,36.1669,0.5617,0.0000,658115158706487296.0000,144.6676,2.2468,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,7.7227,0.1642,0.0000,0.0000,0.6146,0.0275,0.0000,0.0000,292.8520,10.7875,0.0000,0.0000,5.5928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0663,0.0436,0.0000,0.0000,0.0000,0.0000,6.0550,0.1468,0.0000,0.0000,115.0457,2.7892,-0.0516,-0.0402,1.9630,0.0492,0.0000,0.0000,37.2973,0.9340,0.4686,1.1392
