run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
ag1,1957.75,283,60.2000,481.3232,167.7726,8.8301,213.3158,25.2409,0.0000,0.0000,8.0402,0.3361,0.0000,0.0000,8.0402,0.3361,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,51.9934,2.1732,0.0000,91271233536.0000,207.9737,8.6929,0.0000,0.0000,0.0000,0.0000,0.0343,0.0000,0.0000,0.0000,0.8403,0.0000,12.0396,0.2382,0.0000,0.0000,0.6786,0.0301,0.0000,0.0000,213.3158,25.2409,0.0000,0.0000,8.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9718,0.2403,-31225743140482721897847142822883360768.0000,0.0000,113.4636,4.5653,-0.0583,-0.0503,1.4862,0.0602,0.0000,0.0000,28.2370,1.1441,0.4224,1.2918
ag1,1958.75,293,3.5000,354.0499,114.1427,6.0075,177.0249,7.0284,0.0000,0.0000,5.3107,0.0590,0.0000,0.0000,5.3107,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,34.3428,0.3818,0.0000,91271233536.0000,137.3714,1.5271,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,19.1403,0.3368,0.0000,0.0000,0.8031,0.0382,0.0000,0.0000,177.0249,7.0284,0.0000,0.0000,5.3107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,0.0000,0.0000,0.0000,3.9445,0.0804,-1684523521453633724268551163804123136.0000,0.0000,74.9456,1.5279,-0.0865,-0.0679,1.0474,0.0217,0.0000,0.0000,19.9000,0.4114,0.0879,0.2116
ag1,1959.75,283,60.2000,137.5471,48.0488,2.5289,60.3195,7.8412,0.0000,0.0000,2.3168,0.1062,0.0000,0.0000,2.3168,0.1062,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,14.9821,0.6867,0.0000,91271233536.0000,59.9285,2.7469,0.0000,0.0000,0.0000,0.0000,0.1672,0.0000,0.0000,0.0000,0.8403,0.0000,22.7683,0.2124,0.0000,0.0000,0.5460,0.0221,0.0000,0.0000,60.3195,7.8412,0.0000,0.0000,2.3168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5920,0.0651,-31225743140482721897847142822883360768.0000,0.0000,30.2488,1.2369,0.1671,0.0275,0.4873,0.0201,0.0000,0.0000,9.2589,0.3816,1.0534,7.3051
ag1,1960.75,293,3.7000,324.8769,153.4945,8.0787,184.9559,7.2475,0.0000,0.0000,4.1976,0.0683,0.0000,0.0000,4.1976,0.0683,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,27.1447,0.4416,0.0000,91271233536.0000,108.5787,1.7662,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,14.1479,0.1790,0.0000,0.0000,0.5699,0.0255,0.0000,0.0000,184.9559,7.2475,0.0000,0.0000,4.1976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0825,0.0000,0.0000,0.0000,0.0000,0.0000,4.8729,0.1027,-1684523521453633724268551163804123136.0000,0.0000,92.5844,1.9511,0.0108,-0.0131,1.6069,0.0342,0.0000,0.0000,30.5311,0.6494,0.0884,0.2706
ag1,1961.75,283,60.2000,306.6477,126.4191,6.6536,132.1859,16.6280,0.0000,0.0000,5.2339,0.2314,0.0000,0.0000,5.2339,0.2314,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,33.8456,1.4967,0.0000,91271233536.0000,135.3824,5.9867,0.0000,0.0000,0.0000,0.0000,0.0212,0.0000,0.0000,0.0000,0.8403,0.0000,26.4139,0.2146,0.0000,0.0000,0.5595,0.0225,0.0000,0.0000,132.1859,16.6280,0.0000,0.0000,5.2339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3432,0.1761,-31225743140482721897847142822883360768.0000,0.0000,82.5199,3.3453,-0.0213,0.0025,1.2035,0.0490,0.0000,0.0000,22.8668,0.9317,0.2999,0.7598
ag1,1962.75,293,3.7000,406.1128,158.7557,8.3556,243.6677,8.3394,0.0000,0.0000,4.8734,0.0701,0.0000,0.0000,4.8734,0.0701,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,31.5144,0.4530,0.0000,91271233536.0000,126.0574,1.8120,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,22.5982,0.1569,0.0000,0.0000,0.4993,0.0236,0.0000,0.0000,243.6677,8.3394,0.0000,0.0000,4.8734,0.0000,0.0000,0.0000,0.0000,0.0000,0.1466,0.0000,0.0000,0.0000,0.0000,0.0000,5.2896,0.1122,-1684523521453633724268551163804123136.0000,0.0000,100.5017,2.1319,-0.0093,-0.0478,1.5415,0.0332,0.0000,0.0000,29.2881,0.6312,0.6349,5.6114
ag1,1963.75,283,60.2000,168.8611,62.8229,3.3065,74.0194,9.6785,0.0000,0.0000,2.8453,0.1312,0.0000,0.0000,2.8453,0.1312,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,18.3993,0.8482,0.0000,91271233536.0000,73.5972,3.3929,0.0000,0.0000,0.0000,0.0000,0.0115,0.0000,0.0000,0.0000,0.8403,0.0000,6.8655,0.0004,0.0000,0.0000,0.3006,0.0128,0.0000,0.0000,74.0194,9.6785,0.0000,0.0000,2.8453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2160,0.0907,-31225743140482721897847142822883360768.0000,0.0000,42.1040,1.7226,-0.0177,-0.0253,0.5756,0.0237,0.0000,0.0000,10.9370,0.4504,0.1665,0.4069
ag1,1964.75,293,3.7000,131.9334,50.9622,2.6822,72.2339,4.8308,0.0000,0.0000,1.7910,0.0493,0.0000,0.0000,1.7910,0.0493,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,11.5817,0.3186,0.0000,91271233536.0000,46.3268,1.2744,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,12.0867,0.0409,0.0000,0.0000,0.7269,0.0349,0.0000,0.0000,72.2339,4.8308,0.0000,0.0000,1.7910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,0.0069,0.0000,0.0000,0.0000,0.0000,1.5676,0.0348,-1684523521453633724268551163804123136.0000,0.0000,29.7838,0.6619,-0.0410,-0.0465,0.5604,0.0125,0.0000,0.0000,10.6485,0.2366,0.0029,0.0068
ag1,1965.75,283,60.2000,469.7019,144.1877,7.5888,211.1903,25.6047,0.0000,0.0000,7.7553,0.3329,0.0000,0.0000,7.7553,0.3329,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,50.1513,2.1530,0.0000,91271233536.0000,200.6050,8.6120,0.0000,0.0000,0.0000,0.0000,0.1764,0.0000,0.0000,0.0000,0.8403,0.0000,20.4015,0.3048,0.0000,0.0000,0.6852,0.0334,0.0000,0.0000,211.1903,25.6047,0.0000,0.0000,7.7553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2310,0.2123,-31225743140482721897847142822883360768.0000,0.0000,99.3895,4.0339,0.0011,0.0010,1.2323,0.0505,0.0000,0.0000,23.4139,0.9591,1.1182,7.7022
ag1,1966.75,293,3.7000,210.6138,74.9908,3.9469,121.7787,6.3573,0.0000,0.0000,2.6651,0.0580,0.0000,0.0000,2.6651,0.0580,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,17.2340,0.3748,0.0000,91271233536.0000,68.9360,1.4992,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,13.5442,0.2635,0.0000,0.0000,0.6568,0.0343,0.0000,0.0000,121.7787,6.3573,0.0000,0.0000,2.6651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0953,0.0627,0.0000,0.0000,0.0000,0.0000,2.2642,0.0503,-1684523521453633724268551163804123136.0000,0.0000,43.0200,0.9560,0.0023,0.0158,0.8241,0.0183,0.0000,0.0000,15.6576,0.3479,0.4080,3.6227
ag1,1967.75,283,60.2000,138.8941,62.9790,3.3147,58.3278,8.2542,0.0000,0.0000,2.4170,0.1197,0.0000,0.0000,2.4170,0.1197,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,15.6299,0.7738,0.0000,91271233536.0000,62.5195,3.0952,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.8403,0.0000,19.6194,0.1430,0.0000,0.0000,0.0955,0.0050,0.0000,0.0000,58.3278,8.2542,0.0000,0.0000,2.4170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1037,0.0869,-31225743140482721897847142822883360768.0000,0.0000,39.9696,1.6502,0.0123,-0.0166,0.6243,0.0259,0.0000,0.0000,11.8626,0.4920,0.0220,0.0544
ag1,1968.75,293,3.7000,475.3501,171.9527,9.0501,285.2101,9.4544,0.0000,0.0000,5.7042,0.0794,0.0000,0.0000,5.7042,0.0794,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,36.8872,0.5136,0.0000,91271233536.0000,147.5487,2.0542,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,17.8179,0.2351,0.0000,0.0000,0.4259,0.0221,0.0000,0.0000,285.2101,9.4544,0.0000,0.0000,5.7042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,5.8285,0.1266,-1684523521453633724268551163804123136.0000,0.0000,110.7407,2.4051,-0.0718,-0.0615,1.6210,0.0356,0.0000,0.0000,30.7997,0.6755,0.0552,0.1322
ag1,1969.75,283,60.2000,257.4166,63.5676,3.3457,115.8374,13.7738,0.0000,0.0000,4.2474,0.1789,0.0000,0.0000,4.2474,0.1789,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,27.4663,1.1566,0.0000,91271233536.0000,109.8654,4.6264,0.0000,0.0000,0.0000,0.0000,0.2326,0.0000,0.0000,0.0000,0.8403,0.0000,19.1664,0.2255,0.0000,0.0000,1.1285,0.0467,0.0000,0.0000,115.8374,13.7738,0.0000,0.0000,4.2474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4166,0.0976,-31225743140482721897847142822883360768.0000,0.0000,45.9161,1.8547,0.0207,0.0193,0.5069,0.0207,0.0000,0.0000,9.6308,0.3936,1.4886,10.1409
ag1,1970.75,293,3.9000,379.6416,107.1881,5.6415,227.7850,8.6490,0.0000,0.0000,4.5557,0.0727,0.0000,0.0000,4.5557,0.0727,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,29.4602,0.4698,0.0000,91271233536.0000,117.8408,1.8793,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,17.7798,0.2067,0.0000,0.0000,0.8535,0.0416,0.0000,0.0000,227.7850,8.6490,0.0000,0.0000,4.5557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0933,0.0613,0.0000,0.0000,0.0000,0.0000,3.5362,0.0786,-1684523521453633724268551163804123136.0000,0.0000,67.1881,1.4931,0.0010,0.0112,1.0634,0.0236,0.0000,0.0000,20.2050,0.4490,0.2516,2.2460
ag1,1971.75,283,60.2000,433.3456,99.6678,5.2457,195.7210,23.5025,0.0000,0.0000,7.1287,0.3033,0.0000,0.0000,7.1287,0.3033,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,46.0992,1.9616,0.0000,91271233536.0000,184.3967,7.8462,0.0000,0.0000,0.0000,0.0000,0.0905,0.0000,0.0000,0.0000,0.8403,0.0000,13.9059,0.0878,0.0000,0.0000,0.8792,0.0402,0.0000,0.0000,195.7210,23.5025,0.0000,0.0000,7.1287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7829,0.1528,-31225743140482721897847142822883360768.0000,0.0000,71.8759,2.9028,0.0104,0.0097,0.7902,0.0322,0.0000,0.0000,15.0137,0.6112,0.5492,3.9739
ag1,1972.75,293,3.9000,456.7585,93.4531,4.9186,274.0551,9.5810,0.0000,0.0000,5.4811,0.0805,0.0000,0.0000,5.4811,0.0805,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,35.4445,0.5204,0.0000,91271233536.0000,141.7778,2.0818,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,16.3949,0.2370,0.0000,0.0000,1.1907,0.0592,0.0000,0.0000,274.0551,9.5810,0.0000,0.0000,5.4811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0680,0.0447,0.0000,0.0000,0.0000,0.0000,3.3520,0.0745,-1684523521453633724268551163804123136.0000,0.0000,63.6887,1.4153,-0.0025,0.0005,0.7972,0.0177,0.0000,0.0000,15.1461,0.3366,0.1242,1.0794
ag1,1973.75,283,60.2000,590.8810,187.3942,9.8629,265.8965,32.4167,0.0000,0.0000,9.7495,0.4209,0.0000,0.0000,9.7495,0.4209,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,63.0470,2.7220,0.0000,91271233536.0000,252.1880,10.8881,0.0000,0.0000,0.0000,0.0000,0.2355,0.0000,0.0000,0.0000,0.8403,0.0000,42.2395,0.5282,0.0000,0.0000,0.8297,0.0379,0.0000,0.0000,265.8965,32.4167,0.0000,0.0000,9.7495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5888,0.2670,-31225743140482721897847142822883360768.0000,0.0000,125.1880,5.0736,0.0034,-0.0034,1.7148,0.0700,0.0000,0.0000,32.5803,1.3296,1.4874,10.2887
ag1,1974.75,293,3.9000,575.7105,214.3783,11.2831,345.4263,11.0357,0.0000,0.0000,6.9085,0.0927,0.0000,0.0000,6.9085,0.0927,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,44.6751,0.5995,0.0000,91271233536.0000,178.7005,2.3978,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,46.8189,0.3595,0.0000,0.0000,1.0643,0.0514,0.0000,0.0000,345.4263,11.0357,0.0000,0.0000,6.9085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0374,0.0246,0.0000,0.0000,0.0000,0.0000,7.3638,0.1643,-1684523521453633724268551163804123136.0000,0.0000,139.9117,3.1221,-0.0076,-0.0202,1.9108,0.0425,0.0000,0.0000,36.3050,0.8077,0.0592,0.1532
ag1,1975.75,283,60.2000,579.3897,190.4993,10.0263,261.2789,31.7635,0.0000,0.0000,9.5433,0.4110,0.0000,0.0000,9.5433,0.4110,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,61.7135,2.6578,0.0000,91271233536.0000,246.8540,10.6313,0.0000,0.0000,0.0000,0.0000,0.2339,0.0000,0.0000,0.0000,0.8403,0.0000,23.9231,0.2435,0.0000,0.0000,1.0683,0.0449,0.0000,0.0000,261.2789,31.7635,0.0000,0.0000,9.5433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8505,0.2774,-31225743140482721897847142822883360768.0000,0.0000,130.1591,5.2699,0.0046,0.0004,1.6409,0.0669,0.0000,0.0000,31.1771,1.2704,1.4838,10.2108
ag1,1976.75,293,3.9000,667.1106,188.6759,9.9303,400.2664,12.2800,0.0000,0.0000,8.0053,0.1032,0.0000,0.0000,8.0053,0.1032,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,51.7678,0.6670,0.0000,91271233536.0000,207.0711,2.6682,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,16.5128,0.1986,0.0000,0.0000,1.0405,0.0488,0.0000,0.0000,400.2664,12.2800,0.0000,0.0000,8.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0863,0.0568,0.0000,0.0000,0.0000,0.0000,6.7042,0.1515,-1684523521453633724268551163804123136.0000,0.0000,127.3800,2.8777,0.0156,0.0038,1.6098,0.0359,0.0000,0.0000,30.5858,0.6829,0.1008,0.7483
ag1,1977.75,283,60.2000,348.7371,72.8539,3.8344,156.9553,19.2651,0.0000,0.0000,5.7535,0.2501,0.0000,0.0000,5.7535,0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,37.2057,1.6173,0.0000,91271233536.0000,148.8226,6.4692,0.0000,0.0000,0.0000,0.0000,0.1195,0.0000,0.0000,0.0000,0.8403,0.0000,10.2758,0.1348,0.0000,0.0000,1.4506,0.0617,0.0000,0.0000,156.9553,19.2651,0.0000,0.0000,5.7535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8347,0.1229,-31225743140482721897847142822883360768.0000,0.0000,53.8600,2.3350,0.0011,0.0010,0.5461,0.0256,0.0000,0.0000,10.3762,0.4866,0.6868,5.2870
ag1,1978.75,293,3.9000,517.9172,153.7863,8.0940,310.9435,10.3224,0.0000,0.0000,6.2092,0.0866,0.0000,0.0000,6.2092,0.0866,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,40.1529,0.5599,0.0000,91271233536.0000,160.6116,2.2397,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,21.8863,0.1634,0.0000,0.0000,0.9528,0.0445,0.0000,0.0000,310.9435,10.3224,0.0000,0.0000,6.2092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.0205,0.0000,0.0000,0.0000,0.0000,5.2337,0.1163,-1684523521453633724268551163804123136.0000,0.0000,99.4411,2.2098,-0.0511,-0.0347,1.4295,0.0318,0.0000,0.0000,27.1598,0.6036,0.2015,0.4948
ag1,1979.75,283,60.2000,355.2280,66.9864,3.5256,159.9378,19.4253,0.0000,0.0000,5.8587,0.2520,0.0000,0.0000,5.8587,0.2520,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,37.8863,1.6297,0.0000,91271233536.0000,151.5452,6.5188,0.0000,0.0000,0.0000,0.0000,0.0574,0.0000,0.0000,0.0000,0.8403,0.0000,29.9544,0.2516,0.0000,0.0000,0.9286,0.0408,0.0000,0.0000,159.9378,19.4253,0.0000,0.0000,5.8587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6966,0.1090,-31225743140482721897847142822883360768.0000,0.0000,51.2353,2.0719,-0.0078,-0.0127,0.4589,0.0188,0.0000,0.0000,8.7192,0.3563,0.3325,2.5366
ag1,1980.75,293,3.1000,623.3771,264.6547,13.9292,374.3301,11.4583,0.0000,0.0000,7.4714,0.0961,0.0000,0.0000,7.4714,0.0961,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,48.3151,0.6213,0.0000,91271233536.0000,193.2605,2.4850,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,12.2893,0.2078,0.0000,0.0000,0.9541,0.0449,0.0000,0.0000,374.3301,11.4583,0.0000,0.0000,7.4714,0.0000,0.0000,0.0000,0.0000,0.0000,0.1158,0.0761,0.0000,0.0000,0.0000,0.0000,8.5683,0.1903,-1684523521453633724268551163804123136.0000,0.0000,162.7970,3.6153,0.0161,-0.0370,2.6318,0.0584,0.0000,0.0000,50.0050,1.1093,0.2505,0.7411
ag1,1981.75,283,60.0000,527.9982,151.5142,7.9744,263.9991,28.3452,0.0000,0.0000,7.9200,0.3681,0.0000,0.0000,7.9200,0.3681,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,51.2158,2.3801,0.0000,91271233536.0000,204.8633,9.5206,0.0000,0.0000,0.0000,0.0000,0.1292,0.0000,0.0000,0.0000,0.8403,0.0000,21.8443,0.4116,0.0000,0.0000,1.4602,0.0594,0.0000,0.0000,263.9991,28.3452,0.0000,0.0000,7.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6532,0.2306,-31225743140482721897847142822883360768.0000,0.0000,107.4103,4.3822,0.0007,0.0008,1.2162,0.0505,0.0000,0.0000,23.1082,0.9586,0.7666,5.6925
ag1,1982.75,293,3.1000,707.3038,321.4669,16.9193,424.0951,12.2533,0.0000,0.0000,8.4963,0.1031,0.0000,0.0000,8.4963,0.1031,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,54.9425,0.6666,0.0000,91271233536.0000,219.7700,2.6665,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,32.8278,0.1459,0.0000,0.0000,0.4010,0.0178,0.0000,0.0000,424.0951,12.2533,0.0000,0.0000,8.4963,0.0000,0.0000,0.0000,0.0000,0.0000,0.1785,0.0000,0.0000,0.0000,0.0000,0.0000,10.8845,0.2542,-1684523521453633724268551163804123136.0000,0.0000,206.8050,4.8290,0.0065,-0.0320,2.9788,0.0654,0.0000,0.0000,56.5974,1.2433,0.5672,1.4961
ag1,1983.75,283,60.0000,341.7712,136.5763,7.1882,171.8933,20.6849,0.0000,0.0000,5.0963,0.2660,0.0000,0.0000,5.0963,0.2660,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,32.9563,1.7200,0.0000,91271233536.0000,131.8253,6.8801,0.0000,0.0000,0.0000,0.0000,0.0228,0.0000,0.0000,0.0000,0.8403,0.0000,33.8302,0.2893,0.0000,0.0000,1.6648,0.0650,0.0000,0.0000,171.8933,20.6849,0.0000,0.0000,5.0963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5157,0.2160,-31225743140482721897847142822883360768.0000,0.0000,85.7978,4.1044,-0.0373,-0.0387,1.3835,0.0674,0.0000,0.0000,26.2869,1.2799,0.3125,0.8253
ag1,1984.75,293,3.1000,425.8569,173.1407,9.1127,254.4314,9.3518,0.0000,0.0000,5.1428,0.0793,0.0000,0.0000,5.1428,0.0793,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,33.2565,0.5129,0.0000,91271233536.0000,133.0262,2.0517,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,38.1638,0.2065,0.0000,0.0000,0.9572,0.0418,0.0000,0.0000,254.4314,9.3518,0.0000,0.0000,5.1428,0.0000,0.0000,0.0000,0.0000,0.0000,0.1007,0.0662,0.0000,0.0000,0.0000,0.0000,5.6171,0.1262,-1684523521453633724268551163804123136.0000,0.0000,106.7240,2.3974,-0.0042,-0.0219,1.7029,0.0385,0.0000,0.0000,32.3559,0.7306,0.4758,1.2718
ag1,1985.75,283,60.0000,504.5258,139.1305,7.3227,252.4777,27.7167,0.0000,0.0000,7.5614,0.3594,0.0000,0.0000,7.5614,0.3594,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,48.8973,2.3241,0.0000,91271233536.0000,195.5893,9.2964,0.0000,0.0000,0.0000,0.0000,0.1125,0.0000,0.0000,0.0000,0.8403,0.0000,21.9357,0.1351,0.0000,0.0000,0.9983,0.0427,0.0000,0.0000,252.4777,27.7167,0.0000,0.0000,7.5614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2086,0.2110,-31225743140482721897847142822883360768.0000,0.0000,98.9627,4.0098,-0.0172,-0.0143,1.1093,0.0453,0.0000,0.0000,21.0774,0.8605,0.7173,4.9085
ag1,1986.75,293,3.1000,682.1276,215.3218,11.3327,396.6509,12.2357,0.0000,0.0000,8.5643,0.1102,0.0000,0.0000,8.5643,0.1102,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,55.3825,0.7126,0.0000,91271233536.0000,221.5299,2.8505,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,7.3485,0.0739,0.0000,0.0000,1.2296,0.0586,0.0000,0.0000,396.6509,12.2357,0.0000,0.0000,8.5643,0.0000,0.0000,0.0000,0.0000,0.0000,0.1386,0.0911,0.0000,0.0000,0.0000,0.0000,7.3069,0.1633,-1684523521453633724268551163804123136.0000,0.0000,138.8307,3.1021,-0.0012,0.0007,2.0201,0.0449,0.0000,0.0000,38.3819,0.8539,2.9661,14.2669
ag1,1987.75,283,60.0000,485.2126,138.0983,7.2683,244.0967,27.1137,0.0000,0.0000,7.2335,0.3485,0.0000,0.0000,7.2335,0.3485,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,46.7765,2.2537,0.0000,91271233536.0000,187.1060,9.0148,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,0.0000,0.8403,0.0000,6.6876,0.1737,0.0000,0.0000,0.4270,0.0179,0.0000,0.0000,244.0967,27.1137,0.0000,0.0000,7.2335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9764,0.2054,-31225743140482721897847142822883360768.0000,0.0000,94.5515,3.9018,-0.0047,-0.0037,1.1982,0.0505,0.0000,0.0000,22.7651,0.9586,0.1549,1.3005
ag1,1988.75,293,3.1000,167.2009,49.3657,2.5982,96.3670,5.7139,0.0000,0.0000,2.1250,0.0525,0.0000,0.0000,2.1250,0.0525,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,13.7418,0.3392,0.0000,91271233536.0000,54.9671,1.3568,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,19.2949,0.1772,0.0000,0.0000,1.0894,0.0502,0.0000,0.0000,96.3670,5.7139,0.0000,0.0000,2.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.1864,0.1226,0.0000,0.0000,0.0000,0.0000,1.6683,0.0371,-1684523521453633724268551163804123136.0000,0.0000,31.6975,0.7044,0.0573,-0.0087,0.4581,0.0102,0.0000,0.0000,8.7039,0.1934,0.4754,4.0622
